study,cruisename,year-month,stationstart,stationend,eventnumber,day-time,fix,total-time,shipspeed,shipcourse,latstart,longstart,latend,longend,sighting_utc
LMG02-01,201,201,200.1,200.11,561,222026,,29,10,NA,-67.11288,-71.5578,-67.04813,-71.68917,NA
LMG02-01,201,201,200.11,200.12,563,222103,,28,10,NA,-67.04143,-71.7048,-66.983,-71.8375,NA
LMG02-01,201,201,200.12,200.13,568,222250,,35,9.8,NA,-66.98197,-71.84463,-66.91602,-71.99348,NA
LMG02-01,201,201,200.13,200.14,570,222337,,36,9.8,NA,-66.91225,-72.0023,-66.84997,-72.14335,NA
LMG02-01,201,201,200.16,200.17,592,231243,,33,10,NA,-66.71585,-72.4397,-66.65015,-72.58573,NA
LMG02-01,201,201,200.17,200.18,594,231330,,29,10,NA,-66.63955,-72.61548,-66.57888,-72.73502,NA
LMG02-01,201,201,200.18,200.19,604,232023,,29,9.2,NA,-66.56505,-72.7552,-66.51383,-72.88467,NA
LMG02-01,201,201,200.19,200.2,606,232108,,32,9.5,NA,-66.50597,-72.90407,-66.44513,-73.0326,NA
LMG02-01,201,201,300.14,300.13,625,241502,,39,9.3,NA,-66.25028,-70.46502,-66.33527,-70.27063,NA
LMG02-01,201,201,300.13,300.12,626,241547,,13,9.4,NA,-66.34208,-70.2553,-66.37208,-70.18297,NA
LMG02-01,201,201,300.12,300.11,634,241929,,29,10.5,NA,-66.36897,-70.18998,-66.44122,-70.0195,NA
LMG02-01,201,201,600.04,595.04,640,251815,,32,4.5,NA,-64.93583,-64.404,-64.96717,-64.46737,NA
LMG02-01,201,201,595.04,595.045,644,251849,,32,4.5,NA,-64.96787,-64.46948,-64.93997,-64.54385,NA
LMG02-01,201,201,595.045,600.045,646,251930,,34,4,NA,-64.93347,-64.54515,-64.90187,-64.47588,NA
LMG02-01,201,201,600.045,600.05,650,252007,,36,4.1,NA,-64.90035,-64.47678,-64.87355,-64.56275,NA
LMG02-01,201,201,600.05,595.05,653,252046,,34,4.2,NA,-64.87335,-64.56625,-64.9071,-64.62658,NA
LMG02-01,201,201,595.05,595.055,657,252124,,33,3.2,NA,-64.90818,-64.62867,-64.87665,-64.70823,NA
LMG02-01,201,201,595.055,600.055,660,252201,,33,4.5,NA,-64.875,-64.70532,-64.84458,-64.63867,NA
LMG02-01,201,201,600.055,600.06,664,252234,,33,4,NA,-64.84398,-64.63762,-64.81407,-64.71658,NA
LMG02-01,201,201,600.06,595.06,667,252309,,32,4.1,NA,-64.81382,-64.71927,-64.84847,-64.78828,NA
LMG02-01,201,201,595.06,595.065,670,252342,,35,3.2,NA,-64.84838,-64.79058,-64.81915,-64.86433,NA
LMG02-01,201,201,595.065,600.065,674,260020,,34,4.1,NA,-64.81677,-64.8611,-64.78483,-64.79808,NA
LMG02-01,201,201,600.065,600.07,677,260054,,31,4.5,NA,-64.78412,-64.79862,-64.75567,-64.87368,NA
LMG02-01,201,201,600.07,595.07,680,260129,,34,4.2,NA,-64.75537,-64.87625,-64.7882,-64.94007,NA
LMG02-01,201,201,620.04,620.035,689,260841,,15,5.1,NA,-64.80912,-64.08938,-64.82858,-64.03887,NA
LMG02-01,201,201,620.035,620.03,692,260858,,30,5.1,NA,-64.82858,-64.03887,-64.85648,-63.96318,NA
LMG02-01,201,201,620.03,6175.03,696,260938,,17,4.3,NA,-64.95648,-63.96318,-64.87377,-63.99787,NA
LMG02-01,201,201,6175.03,6175.035,699,260955,,28,5.2,NA,-64.8739,-64,-64.84298,-64.08332,NA
LMG02-01,201,201,6175.035,6175.04,702,261027,,31,4.6,NA,-64.84298,-64.08332,-64.81383,-64.1591,NA
LMG02-01,201,201,6175.04,615.04,706,261058,,18,5.4,NA,-64.81383,-64.1591,-64.8324,-64.1922,NA
LMG02-01,201,201,615.04,615.035,709,261119,,43,4.2,NA,-64.8324,-64.1591,-64.86157,-64.1922,NA
LMG02-01,201,201,615.035,615.03,712,261152,,36,5.1,NA,-64.86082,-64.11075,-64.89052,-64.0323,NA
LMG02-01,201,201,615.03,6125.03,716,261231,,19,4.2,NA,-64.89052,-64.0323,-64.90807,-64.06957,NA
LMG02-01,201,201,6125.03,6125.035,719,261250,,32,4.2,NA,-64.90807,-64.06957,-64.87743,-64.07067,NA
LMG02-01,201,201,6125.035,6125.04,722,261323,,32,4.5,NA,-64.90807,-64.06957,-64.84888,-64.2267,NA
LMG02-01,201,201,6125.04,610.04,726,261402,,19,4.6,NA,-64.84828,-64.22827,-64.86545,-64.26003,NA
LMG02-01,201,201,610.04,610.035,730,261423,,34,4.5,NA,-64.86545,-64.26003,-64.89563,-64.1795,NA
LMG02-01,201,201,610.035,610.03,739,261622,,38,4.5,NA,-64.89228,-64.18708,-64.92728,-64.09507,NA
LMG02-01,201,201,610.03,6075.03,743,261703,,17,4.5,NA,-64.928,-64.09393,-64.9424,-64.13727,NA
LMG02-01,201,201,6075.03,6075.035,746,261723,,35,4.5,NA,-64.94245,-64.1404,-64.90888,-64.22225,NA
LMG02-01,201,201,6075.035,6075.04,749,261759,,30,4.5,NA,-64.90888,-64.22225,-64.8826,-64.29523,NA
LMG02-01,201,201,6075.04,605.04,753,261834,,15,4,NA,-64.88382,-64.30035,-64.89867,-64.32823,NA
LMG02-01,201,201,605.04,605.035,756,261852,,38,4.5,NA,-64.90163,-64.32898,-64.9337,-64.23653,NA
LMG02-01,201,201,605.035,605.03,758,261932,,30,4.4,NA,-64.93407,-64.23477,-64.95942,-64.16797,NA
LMG02-01,201,201,605.03,6025.03,762,262001,,20,4.9,NA,-64.96072,-64.16408,-64.9754,-64.2056,NA
LMG02-01,201,201,6025.03,6025.035,765,262022,,34,3.2,NA,-64.97567,-64.20852,-64.94602,-64.29383,NA
LMG02-01,201,201,6025.035,6025.04,768,262057,,36,4.6,NA,-64.94487,-64.28758,-64.91535,-64.36788,NA
LMG02-01,201,201,6025.04,600.04,772,262137,,17,4.7,NA,-64.91237,-64.37858,-64.93297,-64.39975,NA
LMG02-01,201,201,600.04,600.035,775,262156,,31,5.4,NA,-64.93497,-64.3954,-64.96295,-64.31608,NA
LMG02-01,201,201,600.035,600.03,778,262228,,33,5.2,NA,-64.96295,-64.31608,-64.99497,-64.23528,NA
LMG03-01,301,301,600.05,600.06,19,61722,,34,9.7,NA,-64.87333,-64.56317,-64.816,-64.70967,NA
LMG03-01,301,301,600.06,600.07,29,62208,,26,9.3,NA,-64.79267,-64.7345,-64.75583,-64.87033,NA
LMG03-01,301,301,600.07,600.08,31,62240,,30,9,NA,-64.75467,-64.88,-64.70217,-65.01217,NA
LMG03-01,301,301,600.1,600.09,47,71103,,33,9.3,NA,-64.57217,-65.34717,-64.63533,-65.189,NA
LMG03-01,301,301,600.09,600.08,48,71135,,30,9.4,NA,-64.63817,-65.18133,-64.69183,-65.03767,NA
LMG03-01,301,301,600.08,600.07,49,71209,,32,9.6,NA,-64.6955,-65.02683,-64.756,-64.8755,NA
LMG03-01,301,301,600.07,600.06,50,71245,,31,9.2,NA,-64.75883,-64.86717,-64.81267,-64.72345,NA
LMG03-01,301,301,600.09,600.1,66,80917,,29,10,NA,-64.632,-65.19217,-64.57533,-65.33933,NA
LMG03-01,301,301,600.1,600.11,67,80950,,29,10,NA,-64.5725,-65.34767,-64.51717,-65.48867,NA
LMG03-01,301,301,600.11,600.12,69,81026,,37,8.2,NA,-64.51283,-65.50017,-64.45667,-65.648,NA
LMG03-01,301,301,600.12,600.13,78,81645,,32,9,NA,-64.454,-65.61717,-64.4095,-65.72983,NA
LMG03-01,301,301,600.13,600.14,80,81733,,28,9,NA,-64.38583,-65.82617,-64.33733,-65.94617,NA
LMG03-01,301,301,600.14,600.15,88,82125,,31,9,NA,-64.331,-65.93017,-64.281,-66.08683,NA
LMG03-01,301,301,600.15,600.16,90,82200,,32,9,NA,-64.27643,-66.09817,-64.21983,-66.2375,NA
LMG03-01,301,301,600.16,600.17,98,90224,,32,9,NA,-64.217,-66.21283,-64.3275,-66.38283,NA
LMG03-01,301,301,600.18,600.19,107,91036,,31,10,NA,-64.08783,-66.5645,-64.03117,-66.70117,NA
LMG03-01,301,301,600.19,600.2,109,91130,,28,9.2,NA,-64.02017,-66.72167,-63.9665,-66.85283,NA
LMG03-01,301,301,600.2,600.21,113,91711,,27,9.1,NA,-63.95733,-66.85233,-63.91383,-66.98083,NA
LMG03-01,301,301,600.21,600.22,120,91802,,30,9,NA,-63.89683,-67.02,-63.84117,-67.13117,NA
LMG03-01,301,301,600.22,600.23,127,92348,,33,9.2,NA,-63.84117,-67.13117,-63.78433,-67.2845,NA
LMG03-01,301,301,600.23,600.24,129,100038,,33,9,NA,-63.777,-67.30383,-63.71833,-67.4415,NA
LMG03-01,301,301,600.24,600.25,138,101132,,30,9.4,NA,-63.71683,-67.43783,-63.6605,-67.57717,NA
LMG03-01,301,301,600.25,600.26,140,101225,,31,9.1,NA,-63.6535,-67.5935,-63.59883,-67.7205,NA
LMG03-01,301,301,500.22,500.21,163,111221,,30,9.5,NA,-64.488,-68.607,-64.5444,-68.4495,NA
LMG03-01,301,301,500.21,500.2,165,111307,,28,10,NA,-64.548,-68.443,-64.60617,-68.30183,NA
LMG03-01,301,301,500.2,500.19,173,111912,,31,9.5,NA,-64.59667,-68.275,-64.66683,-68.16,NA
LMG03-01,301,301,500.19,500.18,174,111944,,32,9.8,NA,-64.67167,-68.14683,-64.736,-67.99967,NA
LMG03-01,301,301,500.18,500.17,182,112251,,30,8.7,NA,-64.73333,-67.96333,-64.804,-67.8415,NA
LMG03-01,301,301,500,500.02,200,121929,,50,9.6,NA,-65.47983,-64.53517,-65.39017,-64.78233,NA
LMG03-01,301,301,500.06,500.07,222,131738,,43,8,NA,-65.471,-66.13267,-65.41767,-66.30467,NA
LMG03-01,301,301,500.07,500.08,223,131828,,35,7.9,NA,-65.41417,-66.3145,-65.35867,-66.46307,NA
LMG03-01,301,301,500.09,500.1,228,132136,,44,8.8,NA,-65.30917,-66.5675,-65.23583,-66.77317,NA
LMG03-01,301,301,500.1,500.09,235,140136,,31,9.3,NA,-65.229,-66.79133,-65.28917,-66.63183,NA
LMG03-01,301,301,500.12,500.13,242,140951,,33,9,NA,-65.10917,-67.08983,-65.05167,-67.22733,NA
LMG03-01,301,301,500.13,500.14,243,141028,,33,9.1,NA,-65.04467,-67.24467,-64.9885,-67.38683,NA
LMG03-01,301,301,500.14,500.15,250,141438,,31,8,NA,-64.97517,-67.41,-64.92498,-67.53633,NA
LMG03-01,301,301,500.15,500.16,251,141512,,21,8.2,NA,-64.921,-67.54667,Bad Input: FIRE,Bad Input: DRILL,NA
LMG03-01,301,301,500.16,500.17,256,141802,,31,8.7,NA,-64.8385,-67.75167,-64.78533,-67.87633,NA
LMG03-01,301,301,500.17,500.18,257,141837,,21,8.8,NA,-64.7805,-67.8885,-64.74833,-67.97867,NA
LMG03-01,301,301,620.04,620.035,264,150935,,40,4.4,NA,-64.75583,-64.09367,-64.83967,-64.01367,NA
LMG03-01,301,301,620.035,620.03,266,151018,,40,4.3,NA,-64.83967,-64.01367,-64.8545,-63.968,NA
LMG03-01,301,301,620.03,6175.03,268,151041,,40,4.2,NA,-64.85717,-63.96583,-64.87183,-63.9955,NA
LMG03-01,301,301,6175.03,6175.035,270,151103,,34,4.2,NA,-64.87183,-63.997,-64.844,-63.08083,NA
LMG03-01,301,301,6175.035,6175.04,272,151141,,38,4.1,NA,-64.844,-64.08083,-64.81567,-64.16033,NA
LMG03-01,301,301,6175.04,615.04,274,151222,,17,4,NA,-64.81567,-64.16033,-64.83167,-64.18883,NA
LMG03-01,301,301,615.04,615.035,276,151240,,36,4.6,NA,-64.83167,-64.18883,-64.86235,-64.10983,NA
LMG03-01,301,301,615.035,615.03,278,151317,,34,4.4,NA,-64.863,-64.10817,-64.8915,-64.032,NA
LMG03-01,301,301,615.03,6125.03,280,151355,,18,4.5,NA,-64.893,-64.03317,-64.91183,-64.06817,NA
LMG03-01,301,301,6125.03,6125.035,282,151414,,35,4.5,NA,-64.90667,-64.07117,-64.87767,-64.15033,NA
LMG03-01,301,301,6125.035,6125.04,284,151454,,36,4.1,NA,-64.87517,-64.15717,-64.85133,-64.22717,NA
LMG03-01,301,301,6125.04,610.04,286,151534,,38,4.6,NA,-64.85133,-64.22383,-64.865,-64.25967,NA
LMG03-01,301,301,610.04,610.035,288,151556,,35,4.3,NA,-64.865,-64.25967,-64.89333,-64.18415,NA
LMG03-01,301,301,610.035,610.03,291,151822,,31,4.3,NA,-64.8945,-64.1835,-64.92367,-64.10417,NA
LMG03-01,301,301,610.03,6075.03,293,151853,,19,3.8,NA,-64.92367,-64.10417,-64.93922,-64.13267,NA
LMG03-01,301,301,6075.03,6075.035,295,151913,,41,4.5,NA,-64.93922,-64.13267,-64.90983,-64.223,NA
LMG03-01,301,301,6075.035,6075.04,306,151955,,39,4.2,NA,-64.90983,-64.223,-64.8905,-64.31133,NA
LMG03-01,301,301,6075.04,605.04,308,152034,,9,4.5,NA,-64.8905,-64.31133,-64.89783,-64.32667,NA
LMG03-01,301,301,605.04,605.035,310,152043,,35,4.7,NA,-64.89783,-64.32667,-64.927,-64.25633,NA
LMG03-01,301,301,605.035,605.03,312,152118,,36,4.6,NA,-64.927,-64.25633,-64.9575,-64.17467,NA
LMG03-01,301,301,605.03,6025.03,314,152154,,18,4.7,NA,-64.9575,-64.17467,-64.97433,-64.20567,NA
LMG03-01,301,301,6025.03,6025.035,317,152213,,35,4.6,NA,-64.97433,-64.20567,-64.946,-64.28525,NA
LMG03-01,301,301,6025.035,6025.04,320,152250,,37,4.1,NA,-64.946,-64.20567,-64.91783,-64.362,NA
LMG03-01,301,301,6025.04,600.04,322,152327,,20,4.2,NA,-64.91783,-64.362,-64.93317,-64.39933,NA
LMG03-01,301,301,600.04,600.035,325,152347,,37,4.2,NA,-64.93317,-64.39933,-64.9635,-64.31983,NA
LMG03-01,301,301,600.035,600.03,328,160024,,38,4.2,NA,-64.9635,-64.31983,-64.99317,-64.24332,NA
LMG03-01,301,301,611.045,616.048,362,181209,,40,4.3,NA,-64.82517,-64.297,-64.77883,-64.29467,NA
LMG03-01,301,301,616.048,621.05,364,181252,,31,4.3,NA,-64.77833,-64.29517,-64.7395,-64.2661,NA
LMG03-01,301,301,621.05,617.047,367,181423,,34,4.2,NA,-64.738,-64.265,-64.78433,-64.27633,NA
LMG03-01,301,301,617.047,614.042,369,181500,,39,4.1,NA,-64.78433,-64.27633,-64.806,-64.256,NA
LMG03-01,301,301,614.042,614.037,371,181538,,37,4.2,NA,-64.82583,-64.23367,-64.8535,-64.82333,NA
LMG03-01,301,301,614.037,617.038,373,181619,,17,4.2,NA,-64.8535,-64.23367,-64.82967,-64.131,NA
LMG03-01,301,301,617.038,617.041,375,181643,,26,3.7,NA,-64.82967,-64.131,-64.81067,-64.18267,NA
LMG03-01,301,301,617.041,619.045,378,181709,,26,4,NA,-64.81067,-64.18267,-64.781,-64.20367,NA
LMG03-01,301,301,619.045,621.046,380,181736,,16,4.3,NA,-64.781,-64.20367,-64.76017,-64.20233,NA
LMG03-01,301,301,621.046,625.044,382,181753,,22,4.3,NA,-64.76017,-64.20367,-64.75117,-64.14233,NA
LMG03-01,301,301,625.044,622.043,385,181902,,18,4.3,NA,-64.75117,-64.14233,-64.76683,-64.13483,NA
LMG03-01,301,301,622.043,622.042,387,181921,,4,4.8,NA,-64.76683,-64.13483,-64.77467,-64.13233,NA
LMG03-01,301,301,622.042,621.041,389,181926,,10,4.8,NA,-64.77467,-64.13233,-64.7875,-64.12483,NA
LMG03-01,301,301,621.041,621.039,391,181937,,10,3.9,NA,-64.7875,-64.12483,-64.796,-64.10367,NA
LMG03-01,301,301,G,621.037,393,181947,,15,4.6,NA,-64.796,-64.10367,-64.80833,-64.06683,NA
LMG03-01,301,301,621.037,623.035,395,192003,,19,4.7,NA,-64.80833,-64.06683,-64.81667,-64.01017,NA
LMG03-01,301,301,623.035,626.033,397,182022,,22,4.8,NA,-64.81667,-64.01017,-64.80217,-63.95017,NA
LMG03-01,301,301,626.033,MID 626,400,182045,,10,3.8,NA,-64.80217,-63.95017,-64.81317,-63.94517,NA
LMG03-01,301,301,MID 626,626.031,403,182055,,17,4.1,NA,-64.81317,-63.94517,-64.815,-63.89783,NA
LMG03-01,301,301,626.031,621.03,407,182112,,32,3.3,NA,-64.815,-63.89783,-64.84383,-63.95033,NA
LMG03-01,301,301,621.03,617.033,409,182145,,38,4.4,NA,-64.84383,-63.95033,-64.86033,-64.06,NA
LMG03-01,301,301,617.033,614.037,411,182223,,35,4.2,NA,-64.86033,-64.06,-64.85367,-64.15067,NA
LMG03-01,301,301,400.2,400.19,420,191903,,29,10.1,NA,-65.23183,-69.754,-65.29917,-69.65583,NA
LMG03-01,301,301,400.19,400.18,422,191949,,25,10,NA,-65.312,-69.63967,-65.36467,-69.50717,NA
LMG03-01,301,301,400.18,400.17,427,192341,,20,10.1,NA,-65.39433,-69.46433,-65.43083,-69.35117,NA
LMG03-01,301,301,400.17,400.16,428,200001,,29,10.1,NA,-65.43083,-69.35117,-65.49583,-69.2035,NA
LMG03-01,301,301,400.14,400.13,446,201208,,40,9.5,NA,-65.62583,-68.8895,-65.70483,-68.70173,NA
LMG03-01,301,301,400.13,400.12,447.1,201251,,22,9.6,NA,-65.70717,-68.697,-65.74933,-68.59733,NA
LMG03-01,301,301,400.12,400.11,454,201608,,42,9.3,NA,-65.73717,-68.61667,-65.81417,-68.4375,NA
LMG03-01,301,301,400.11,400.1,455,201652,,32,9.3,NA,-65.81617,-68.4327,-65.87433,-68.29167,NA
LMG03-01,301,301,400.1,400.09,462,202015,,34,9.6,NA,-65.86417,-68.2795,-65.941,-68.12855,NA
LMG03-01,301,301,400.09,400.08,464,202054,,29,10,NA,-65.94383,-68.12033,-66.0015,-67.97267,NA
LMG03-01,301,301,400.08,400.07,471,210020,,35,7,NA,-66.0135,-67.93633,-66.06683,-67.81367,NA
LMG03-01,301,301,400.07,400.06,473,210057,,43,7,NA,-66.06683,-67.81367,-66.1265,-67.66467,NA
LMG03-01,301,301,400.06,400.05,479,210931,,33,9.6,NA,-66.12617,-67.66517,-66.18983,-67.50133,NA
LMG03-01,301,301,400.05,400.04,482,211010,,30,9.6,NA,-66.19367,-67.49067,-66.25133,-67.34483,NA
LMG03-01,301,301,300.06,300.05,497,212342,,30,9.7,NA,-66.76467,-69.21,-66.8285,-69.07933,NA
LMG03-01,301,301,300.05,300.04,498,220013,,30,9.7,NA,-66.8285,-69.07933,-66.8875,-68.93167,NA
LMG03-01,301,301,300.08,300.09,512,221040,,26,10.1,NA,-66.62483,-69.57433,-66.56983,-69.70983,NA
LMG03-01,301,301,300.09,300.1,514,221115,,26,10.1,NA,-66.56167,-69.72883,-66.51033,-69.85467,NA
LMG03-01,301,301,300.1,300.11,521,221446,,38,9.7,NA,-66.5205,-69.83517,-66.4435,-70.01117,NA
LMG03-01,301,301,300.11,300.12,523,221526,,29,9.6,NA,-66.44,-70.01983,-66.38433,-70.15717,NA
LMG03-01,301,301,300.12,300.13,530,221953,,27,9.8,NA,-66.34917,-70.1835,-66.30633,-70.34033,NA
LMG03-01,301,301,300.13,300.14,531,222022,,30,9.7,NA,-66.30633,-70.34033,-66.24533,-70.4795,NA
LMG03-01,301,301,300.14,300.15,539,222348,,37,10.1,NA,-66.25367,-70.46067,-66.179,-70.63633,NA
LMG03-01,301,301,300.15,300.16,541,230027,,29,10.1,NA,-66.179,-70.63633,-66.11667,-70.77117,NA
LMG03-01,301,301,300.16,300.17,550,231125,,45,7,NA,-66.11767,-70.7665,-66.05017,-70.9245,NA
LMG03-01,301,301,300.17,300.18,552,231244,,36,7,NA,-66.03183,-70.92793,-65.98483,-71.07483,NA
LMG03-01,301,301,300.18,300.19,560,231835,,33,8.8,NA,-65.97267,-71.07533,-65.92083,-71.22067,NA
LMG03-01,301,301,300.19,300.2,562,231917,,35,8.8,NA,-65.9145,-71.23707,-65.8515,-71.3775,NA
LMG03-01,301,301,200.06,200.05,591,261814,,32,9.7,NA,-68.16567,-68.941,-68.1,-69.1035,NA
LMG03-01,301,301,200.05,200.04,592,261849,,31,9.8,NA,-68.09617,-69.11467,-68.032,-69.27967,NA
LMG03-01,301,301,200.04,200.03,599,262213,,32,9.7,NA,-68.04867,-69.2355,-67.99183,-69.38833,NA
LMG03-01,301,301,200.02,200.03,639,290822,,11,10.5,NA,-67.59867,-70.3775,-67.5755,-70.43283,NA
LMG03-01,301,301,200.03,200.04,641,290837,,27,10.5,NA,-67.56783,-70.452,-67.51167,-70.58617,NA
LMG03-01,301,301,200.04,200.05,648,291249,,30,10.1,NA,-67.50183,-70.5975,-67.44517,-70.75033,NA
LMG03-01,301,301,200.05,200.06,650,291320,,30,10,NA,-67.44183,-70.75767,-67.38283,-70.90083,NA
LMG03-01,301,301,200.06,200.07,657,291708,,35,9.7,NA,-67.39067,-70.86817,-67.3195,-71.06,NA
LMG03-01,301,301,200.07,200.08,658,291744,,34,9.6,NA,-67.3195,-71.06,-67.24767,-71.21983,NA
LMG03-01,301,301,200.08,200.09,666,292115,,27,9.7,NA,-67.234,-71.24983,-67.18283,-71.37683,NA
LMG03-01,301,301,200.08,200.09,666,292115,,27,9.7,NA,-67.234,-71.24983,-67.18283,-71.37683,NA
LMG03-01,301,301,200.09,200.1,667,292142,,33,9.6,NA,-67.18283,-71.37683,-67.14905,-71.53017,NA
LMG03-01,301,301,200.12,200.13,683,300953,,31,9.4,NA,-66.97967,-71.85217,-66.916,-71.98717,NA
LMG03-01,301,301,200.13,200.14,685,301026,,30,10,NA,-66.90983,-72.00083,-66.84962,-72.1375,NA
LMG03-01,301,301,200.14,200.15,692,301400,,31,10.1,NA,-66.84733,-72.15017,-66.74933,-72.29515,NA
LMG03-01,301,301,200.15,200.16,694,301433,,27,10.3,NA,-66.77833,-72.3005,-66.71783,-72.4271,NA
LMG03-01,301,301,200.16,200.17,702,302015,,35,9.5,NA,-66.73533,-72.50733,-66.64567,-72.59167,NA
LMG03-01,301,301,200.17,200.18,703,302054,,31,9.7,NA,-66.64567,-72.59167,-66.58217,-72.73617,NA
LMG04-01,401,401,E,B,11,71713,,17,7,NA,-64.77833,-64.07333,-64.81467,-64.04008,NA
LMG04-01,401,401,600.04,600.05,24,80802,,40,8.5,NA,-64.9663,-64.40667,-64.87815,-64.55408,NA
LMG04-01,401,401,600.05,600.06,26,80845,,33,9,NA,-64.8743,-64.56133,-64.81693,-64.70805,NA
LMG04-01,401,401,600.06,600.07,34,81312,,27,9,NA,-64.8143,-64.74948,-64.75463,-64.87537,NA
LMG04-01,401,401,600.07,600.08,36,81343,,27,10.1,NA,-64.75075,-64.88528,-64.69677,-65.0267,NA
LMG04-01,401,401,600.08,600.09,42,81731,,30,9.5,NA,-64.67402,-65.02565,-64.64007,-65.17212,NA
LMG04-01,401,401,600.09,600.1,44,81804,,34,9.5,NA,-64.63365,-65.19277,-64.57433,-65.342,NA
LMG04-01,401,401,600.1,600.11,51,82253,,28,10.4,NA,-64.55023,-65.32927,-64.51437,-65.50055,NA
LMG04-01,401,401,600.11,600.12,53,82325,,28,10.2,NA,-64.50853,-65.51628,-64.45255,-65.65197,NA
LMG04-01,401,401,600.12,600.13,63,91017,,20,10.6,NA,-64.41517,-65.74182,-64.37793,-65.83613,NA
LMG04-01,401,401,600.13,600.14,64,91040,,24,11.1,NA,-64.37793,-65.83613,-64.33262,-65.95672,NA
LMG04-01,401,401,600.14,600.15,74,91503,,22,10.2,NA,-64.31467,-66.0139,-64.27193,-66.10942,NA
LMG04-01,401,401,600.15,600.16,76,91529,,33,10.1,NA,-64.26767,-66.11918,-64.21278,-66.256,NA
LMG04-01,401,401,600.16,600.17,85,92103,,12,9,NA,-64.1568,-66.34008,-64.14933,-66.41155,NA
LMG04-01,401,401,600.17,600.18,87,92120,,30,9.3,NA,-64.14652,-66.41797,-64.09183,-66.5514,NA
LMG04-01,401,401,600.2,600.21,106,101255,,28,10.1,NA,-63.9625,-66.86242,-63.9039,-67.0049,NA
LMG04-01,401,401,600.21,600.22,108,101326,,29,10.5,NA,-63.90002,-67.01543,-63.84347,-67.14952,NA
LMG04-01,401,401,600.22,600.23,115,102004,,40,10,NA,-63.8377,-67.09863,-63.7769,-67.301,NA
LMG04-01,401,401,600.23,600.24,117,102101,,26,10,NA,-63.7613,-67.33598,-63.7169,-67.44212,NA
LMG04-01,401,401,500.22,500.21,145,120237,,31,10.1,NA,-64.48633,-68.63678,-64.53202,-68.47448,NA
LMG04-01,401,401,500.2,500.19,156,121046,,36,8.6,NA,-64.61185,-68.27,-64.67312,-68.1479,NA
LMG04-01,401,401,500.19,500.18,158,121123,,30,7,NA,-64.67755,-68.138,-64.7382,-68.06827,NA
LMG04-01,401,401,500.18,500.17,168,121716,,31,10,NA,-64.74105,-67.98505,-64.8025,-67.83947,NA
LMG04-01,401,401,500.17,500.16,170,121750,,30,10.1,NA,-64.8025,-67.83947,-64.86022,-67.69597,NA
LMG04-01,401,401,500.16,500.15,178,122249,,30,9.1,NA,-64.8476,-67.66137,-64.91262,-67.56623,NA
LMG04-01,401,401,500.15,500.14,179,122324,,38,9.5,NA,-64.92145,-67.55462,-64.98325,-67.39805,NA
LMG04-01,401,401,500.12,500.11,197,131030,,33,9.2,NA,-65.11152,-67.07672,-65.17658,-66.9235,NA
LMG04-01,401,401,500.11,500.1,198,131106,,30,9.2,NA,-65.179,-66.91763,-65.23417,-66.77422,NA
LMG04-01,401,401,500.1,500.09,208,131523,,30,9.7,NA,-65.23487,-66.7409,-65.29843,-66.60858,NA
LMG04-01,401,401,500.09,500.08,209,131558,,29,9,NA,-65.30062,-66.6026,-65.3544,-66.46597,NA
LMG04-01,401,401,500.08,500.07,218,132045,,38,9.4,NA,-65.02698,-66.42783,-65.4137,-66.31527,NA
LMG04-01,401,401,500.07,500.06,219,132124,,36,9.4,NA,-65.4137,-66.31527,-65.4761,-66.15883,NA
LMG04-01,401,401,620.04,620.035,259,150936,,16,5.3,NA,-64.80682,-64.0886,-64.8287,-64.04335,NA
LMG04-01,401,401,620.035,620.03,261.1,150952,,28,5,NA,-64.8287,-64.04335,-64.85652,-63.96235,NA
LMG04-01,401,401,620.03,6175.03,263,151023,,29,2.9,NA,-64.85652,-63.96235,-64.87342,-63.99873,NA
LMG04-01,401,401,6175.035,6175.04,264,151108,,31,6.1,NA,-64.84447,-64.07727,-64.81522,-64.1568,NA
LMG04-01,401,401,6175.03,6175.035,264.1,151008,,15,5,NA,-64.87342,-63.99873,-64.84447,-64.07727,NA
LMG04-01,401,401,6175.04,615.04,267,151140,,16,5,NA,-64.81522,-64.1568,-64.83133,-64.19177,NA
LMG04-01,401,401,615.04,615.035,269,151157,,30,4,NA,-64.83133,-64.19177,-64.86088,-64.1115,NA
LMG04-01,401,401,615.035,615.03,271,151228,,30,5.8,NA,-64.86088,-64.1115,-64.89033,-64.03067,NA
LMG04-01,401,401,615.03,6125.03,273,151257,,18,5,NA,-64.89033,-64.03067,-64.905,-64.065,NA
LMG04-01,401,401,6125.03,6125.035,275,151314,,33,4.8,NA,-64.905,-64.065,-64.87917,-64.14583,NA
LMG04-01,401,401,6125.035,6125.04,277,151349,,33,4.8,NA,-64.87867,-64.14583,-64.84933,-64.22267,NA
LMG04-01,401,401,6125.04,610.04,279,151421,,18,4.9,NA,-64.84933,-64.22267,-64.86483,-64.26067,NA
LMG04-01,401,401,610.04,610.035,281,151440,,32,4.5,NA,-64.86483,-64.26067,-64.89452,-64.18373,NA
LMG04-01,401,401,610.035,610.03,285,151719,,31,4.4,NA,-64.89493,-64.18625,-64.92465,-64.10555,NA
LMG04-01,401,401,610.03,6075.03,287,151753,,14,4.9,NA,-64.92465,-64.10555,-64.9402,-64.13425,NA
