studyName,"Event Number",Cruise,"Count Minute (min)",Species,Number,Linkages,Behavior,Direction,Notes
LMG98-01,78,9801,45,WISP,2,0,1,0,NULL
LMG98-01,78,9801,47,WISP,1,0,1,0,NULL
LMG98-01,78,9801,47,SOFU,1,0,2,0,NULL
LMG98-01,78,9801,48,BBAL,1,0,1,0,NULL
LMG98-01,78,9801,50,SOFU,1,0,1,0,NULL
LMG98-01,78,9801,54,SOFU,34,0,2,0,NULL
LMG98-01,78,9801,54,GIPE,1,0,2,0,NULL
LMG98-01,78,9801,55,BBAL,1,0,1,0,NULL
LMG98-01,78,9801,55,GHAL,1,0,1,0,NULL
LMG98-01,78,9801,56,GHAL,1,1,6,0,"SITTING ON THE SURFACE"
LMG98-01,78,9801,56,BBAL,1,1,6,0,"SITTING ON THE SURFACE"
LMG98-01,78,9801,56,SOFU,1,1,6,0,"SITTING ON THE SURFACE"
LMG98-01,78,9801,57,SOFU,3,0,0,0,NULL
LMG98-01,78,9801,57,BBAL,1,0,0,0,NULL
LMG98-01,78,9801,57,GIPE,1,0,0,0,NULL
LMG98-01,87,9801,00,CAPE,70,0,0,0,NULL
LMG98-01,87,9801,00,SOFU,40,0,0,0,NULL
LMG98-01,87,9801,02,UNPE,1,0,1,0,NULL
LMG98-01,87,9801,03,BBAL,1,0,1,0,NULL
LMG98-01,87,9801,06,ANPR,1,0,1,0,NULL
LMG98-01,87,9801,09,GHAL,1,0,1,0,NULL
LMG98-01,87,9801,09,GIPE,1,0,1,0,NULL
LMG98-01,87,9801,10,BBAL,1,0,1,0,NULL
LMG98-01,87,9801,13,SOFU,1,0,1,0,NULL
LMG98-01,87,9801,13,ANPR,1,0,1,0,NULL
LMG98-01,87,9801,15,BLPE,1,0,1,0,NULL
LMG98-01,87,9801,16,GHAL,1,0,1,0,NULL
LMG98-01,87,9801,20,BBAL,1,0,1,0,NULL
LMG98-01,87,9801,33,BLPE,1,0,1,0,NULL
LMG98-01,87,9801,34,WISP,1,0,1,0,NULL
LMG98-01,87,9801,34,BBAL,2,0,1,0,NULL
LMG98-01,87,9801,38,SOFU,2,0,2,0,NULL
LMG98-01,87,9801,39,WISP,1,0,1,0,NULL
LMG98-01,87,9801,44,BLPE,1,0,1,0,NULL
LMG98-01,87,9801,45,WISP,1,0,1,0,NULL
LMG98-01,87,9801,47,GHAL,1,0,1,0,NULL
LMG98-01,87,9801,51,BBAL,1,0,1,0,NULL
LMG98-01,87,9801,52,BLPE,2,0,2,0,NULL
LMG98-01,87,9801,55,BBAL,1,0,1,0,NULL
LMG98-01,87,9801,58,GHAL,7,0,3,0,NULL
LMG98-01,87,9801,61,SOFU,7,0,0,0,NULL
LMG98-01,87,9801,61,BBAL,3,0,0,0,NULL
LMG98-01,96,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,96,9801,00,GHAL,2,0,2,0,NULL
LMG98-01,96,9801,01,BBAL,1,0,2,0,NULL
LMG98-01,96,9801,03,GHAL,1,0,1,0,NULL
LMG98-01,96,9801,03,BBAL,1,0,1,0,NULL
LMG98-01,96,9801,05,GHAL,1,0,1,0,NULL
LMG98-01,96,9801,10,WISP,1,0,1,0,NULL
LMG98-01,96,9801,11,BBAL,1,0,1,0,NULL
LMG98-01,96,9801,15,NULL,0,0,0,0,"STOPPED OBS TOO MUCH SPRAY"
LMG98-01,103,9801,00,SOFU,3,0,0,0,NULL
LMG98-01,103,9801,04,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,05,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,13,GHAL,1,0,1,0,NULL
LMG98-01,103,9801,15,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,19,GHAL,60,0,6,0,"PICKING THINGS FROM THE SURFACE"
LMG98-01,103,9801,19,GHAL,60,0,6,0,NULL
LMG98-01,103,9801,19,BBAL,90,0,6,0,"IN WITH THE GHAL FEEDING"
LMG98-01,103,9801,19,SOFU,18,0,6,0,"FEEDING IN THE SAME GROUP"
LMG98-01,103,9801,26,CAPE,3,0,2,0,NULL
LMG98-01,103,9801,27,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,30,BBAL,2,0,2,0,NULL
LMG98-01,103,9801,35,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,39,CAPE,3,0,2,0,NULL
LMG98-01,103,9801,40,GHAL,1,0,2,0,NULL
LMG98-01,103,9801,45,BBAL,1,0,1,0,NULL
LMG98-01,103,9801,50,WISP,1,0,2,0,NULL
LMG98-01,103,9801,52,GHAL,1,0,1,0,NULL
LMG98-01,103,9801,54,GHAL,1,0,2,0,NULL
LMG98-01,103,9801,55,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,109,9801,00,BBAL,1,0,0,0,NULL
LMG98-01,109,9801,06,CAPE,4,0,0,0,NULL
LMG98-01,109,9801,28,BBAL,2,0,1,0,NULL
LMG98-01,109,9801,49,GHAL,1,0,2,0,NULL
LMG98-01,109,9801,52,BBAL,2,0,3,0,NULL
LMG98-01,109,9801,52,GHAL,1,0,3,0,NULL
LMG98-01,109,9801,53,BBAL,1,0,2,0,NULL
LMG98-01,109,9801,64,WISP,1,0,2,0,NULL
LMG98-01,109,9801,65,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,127,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,127,9801,01,GHAL,8,0,3,0,NULL
LMG98-01,127,9801,01,BBAL,5,0,3,0,NULL
LMG98-01,127,9801,01,WISP,1,0,2,0,NULL
LMG98-01,127,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,127,9801,06,WISP,1,0,2,0,NULL
LMG98-01,127,9801,09,SPSK,1,0,1,0,NULL
LMG98-01,127,9801,13,BBAL,1,0,1,0,NULL
LMG98-01,127,9801,13,GHAL,2,0,3,0,NULL
LMG98-01,127,9801,13,BBAL,2,0,3,0,NULL
LMG98-01,127,9801,15,SPSK,1,0,1,0,NULL
LMG98-01,127,9801,19,GHAL,1,0,1,0,NULL
LMG98-01,127,9801,26,BBAL,1,0,1,0,NULL
LMG98-01,127,9801,26,WISP,1,0,1,0,NULL
LMG98-01,127,9801,27,GHAL,1,0,1,0,NULL
LMG98-01,127,9801,30,GHAL,2,0,6,0,NULL
LMG98-01,127,9801,30,WISP,1,0,1,0,NULL
LMG98-01,127,9801,33,GHAL,1,0,1,0,NULL
LMG98-01,127,9801,33,GHAL,1,0,1,0,NULL
LMG98-01,127,9801,33,SPSK,1,0,6,0,NULL
LMG98-01,127,9801,35,BBAL,1,0,2,0,NULL
LMG98-01,127,9801,35,WISP,1,0,2,0,NULL
LMG98-01,127,9801,35,SPSK,1,0,2,0,NULL
LMG98-01,127,9801,37,GHAL,1,0,1,0,NULL
LMG98-01,127,9801,38,WISP,1,0,1,0,NULL
LMG98-01,127,9801,42,WISP,1,0,2,0,NULL
LMG98-01,127,9801,45,SPSK,1,0,1,0,NULL
LMG98-01,127,9801,51,WISP,1,0,1,0,NULL
LMG98-01,127,9801,58,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,137,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,137,9801,01,BBAL,1,0,1,0,NULL
LMG98-01,137,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,137,9801,26,WISP,1,0,1,0,NULL
LMG98-01,137,9801,27,BBAL,1,0,1,0,NULL
LMG98-01,137,9801,29,BBAL,1,0,1,0,NULL
LMG98-01,137,9801,29,BBAL,2,0,2,0,NULL
LMG98-01,137,9801,42,BBAL,1,0,1,0,NULL
LMG98-01,137,9801,52,SPSK,1,1,0,0,NULL
LMG98-01,137,9801,57,SPSK,1,1,2,0,"MOBBING EACH OTHER"
LMG98-01,137,9801,61,SPSK,1,0,2,0,NULL
LMG98-01,137,9801,68,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,145,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,145,9801,07,SPSK,2,0,2,0,NULL
LMG98-01,145,9801,09,BBAL,1,0,1,0,NULL
LMG98-01,145,9801,09,SPSK,1,1,0,0,NULL
LMG98-01,145,9801,13,SPSK,1,1,2,0,"MOBBING EACH OTHER"
LMG98-01,145,9801,26,SPSK,1,0,1,0,NULL
LMG98-01,145,9801,26,HUWH,1,0,5,0,NULL
LMG98-01,145,9801,32,BBAL,1,0,1,0,NULL
LMG98-01,145,9801,32,SPSK,1,0,6,0,NULL
LMG98-01,145,9801,40,SPSK,1,0,1,0,NULL
LMG98-01,145,9801,46,SPSK,1,0,1,0,NULL
LMG98-01,145,9801,58,SPSK,2,0,6,0,NULL
LMG98-01,145,9801,60,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,154,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,154,9801,06,SPSK,1,0,1,0,NULL
LMG98-01,154,9801,12,SPSK,1,0,1,0,NULL
LMG98-01,154,9801,25,SPSK,1,0,0,0,NULL
LMG98-01,154,9801,38,SPSK,1,0,0,0,NULL
LMG98-01,154,9801,46,SPSK,1,0,1,0,NULL
LMG98-01,154,9801,60,SPSK,1,0,1,0,NULL
LMG98-01,154,9801,62,SPSK,1,0,1,0,NULL
LMG98-01,154,9801,63,SPSK,0,0,0,0,"STERN COUNT = 0"
LMG98-01,165,9801,00,NULL,0,0,0,0,"STERN COUNT = 0 FOG LIMITING VIS"
LMG98-01,165,9801,22,NULL,0,0,0,0,"VIS BACK UP- STARTING OBS"
LMG98-01,165,9801,32,BBAL,1,0,1,0,NULL
LMG98-01,165,9801,35,BBAL,1,0,1,0,NULL
LMG98-01,165,9801,35,WISP,1,0,1,0,NULL
LMG98-01,165,9801,37,WISP,1,0,1,0,NULL
LMG98-01,165,9801,39,BBAL,1,0,1,0,NULL
LMG98-01,165,9801,41,BBAL,1,0,6,0,NULL
LMG98-01,165,9801,45,GHAL,1,0,3,0,NULL
LMG98-01,165,9801,50,SPSK,1,0,0,0,NULL
LMG98-01,165,9801,58,BBAL,1,0,1,0,NULL
LMG98-01,165,9801,61,BBAL,1,0,2,0,NULL
LMG98-01,165,9801,63,BBAL,1,0,2,0,NULL
LMG98-01,165,9801,68,NULL,0,0,0,0,"STERN COUNT  = 0"
LMG98-01,169,9801,00,NULL,0,0,0,0,"STERN COUNT  = 0 2 KNOT NET TOW"
LMG98-01,169,9801,02,BBAL,2,0,2,0,NULL
LMG98-01,169,9801,03,WISP,1,0,2,0,NULL
LMG98-01,169,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,169,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,169,9801,08,WISP,1,0,1,0,NULL
LMG98-01,169,9801,11,BBAL,2,0,2,0,NULL
LMG98-01,169,9801,14,WISP,1,0,1,0,NULL
LMG98-01,169,9801,15,GHAL,1,0,1,0,NULL
LMG98-01,169,9801,18,BBAL,1,0,1,0,NULL
LMG98-01,169,9801,20,GHAL,1,0,1,0,NULL
LMG98-01,169,9801,20,BBAL,1,0,1,0,NULL
LMG98-01,169,9801,22,WISP,1,0,2,0,NULL
LMG98-01,169,9801,27,BBAL,1,0,3,0,NULL
LMG98-01,169,9801,31,GHAL,1,0,2,0,NULL
LMG98-01,169,9801,33,WISP,1,0,1,0,NULL
LMG98-01,169,9801,36,WISP,1,0,1,0,NULL
LMG98-01,169,9801,37,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,171,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,171,9801,01,GHAL,3,0,2,0,NULL
LMG98-01,171,9801,01,BBAL,1,0,1,0,NULL
LMG98-01,171,9801,03,NULL,0,0,0,0,"VIS BELOW 400 M"
LMG98-01,171,9801,24,NULL,0,0,0,0,"VIS BACK UP STARTING OBS"
LMG98-01,171,9801,29,BBAL,1,0,1,0,NULL
LMG98-01,171,9801,31,GHAL,1,0,1,0,NULL
LMG98-01,171,9801,32,GHAL,1,0,1,0,NULL
LMG98-01,171,9801,34,WISP,1,0,2,0,NULL
LMG98-01,171,9801,35,BBAL,2,0,1,0,NULL
LMG98-01,171,9801,50,BBAL,1,0,2,0,NULL
LMG98-01,171,9801,55,BBAL,1,0,1,0,NULL
LMG98-01,171,9801,58,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,181,9801,00,GHAL,1,0,0,0,NULL
LMG98-01,181,9801,04,GHAL,1,0,1,0,NULL
LMG98-01,181,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,181,9801,08,WISP,2,0,2,0,NULL
LMG98-01,181,9801,10,WISP,1,0,1,0,NULL
LMG98-01,181,9801,26,NULL,0,0,0,0,"VIS= LESS THAN 200 METERS"
LMG98-01,181,9801,30,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,183,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,183,9801,01,BBAL,1,0,1,0,NULL
LMG98-01,183,9801,03,BBAL,1,0,1,0,NULL
LMG98-01,183,9801,08,GHAL,1,0,2,0,NULL
LMG98-01,183,9801,11,GHAL,1,0,1,0,NULL
LMG98-01,183,9801,20,BBAL,1,0,1,0,NULL
LMG98-01,183,9801,21,GHAL,1,0,2,0,NULL
LMG98-01,183,9801,24,BBAL,1,0,1,0,NULL
LMG98-01,183,9801,26,BBAL,1,0,2,0,NULL
LMG98-01,183,9801,28,GHAL,1,0,2,0,NULL
LMG98-01,183,9801,29,BBAL,1,0,2,0,NULL
LMG98-01,183,9801,39,BBAL,1,0,1,0,NULL
LMG98-01,183,9801,42,GHAL,1,0,1,0,NULL
LMG98-01,183,9801,46,FAPR,1,0,2,0,NULL
LMG98-01,183,9801,48,GHAL,1,0,1,0,NULL
LMG98-01,183,9801,49,GHAL,1,0,2,0,NULL
LMG98-01,183,9801,50,GHAL,1,0,2,0,NULL
LMG98-01,183,9801,50,GIPE,1,0,0,0,NULL
LMG98-01,183,9801,51,CAPE,5,0,0,0,NULL
LMG98-01,191,9801,00,CAPE,15,0,0,0,NULL
LMG98-01,191,9801,05,GHAL,1,0,1,0,NULL
LMG98-01,191,9801,10,NULL,0,0,0,0,"FOG LIMITING VIS LESS THAN 300 M"
LMG98-01,191,9801,14,WISP,1,0,1,0,NULL
LMG98-01,191,9801,15,WISP,1,0,3,0,NULL
LMG98-01,191,9801,18,GHAL,1,0,2,0,NULL
LMG98-01,191,9801,18,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,24,WISP,1,0,1,0,NULL
LMG98-01,191,9801,25,SOFU,1,0,1,0,NULL
LMG98-01,191,9801,27,GHAL,1,0,1,0,NULL
LMG98-01,191,9801,29,GHAL,1,0,1,0,NULL
LMG98-01,191,9801,32,GHAL,1,0,1,0,NULL
LMG98-01,191,9801,32,FAPR,1,0,1,0,NULL
LMG98-01,191,9801,36,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,38,GHAL,2,0,2,0,NULL
LMG98-01,191,9801,40,BBAL,2,0,1,0,NULL
LMG98-01,191,9801,43,WISP,1,0,1,0,NULL
LMG98-01,191,9801,45,WISP,1,0,2,0,NULL
LMG98-01,191,9801,50,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,54,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,54,BLPE,2,0,1,0,NULL
LMG98-01,191,9801,62,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,67,WISP,1,0,1,0,NULL
LMG98-01,191,9801,67,BBAL,1,0,1,0,NULL
LMG98-01,191,9801,68,GHAL,1,0,1,0,NULL
LMG98-01,191,9801,68,NULL,0,0,0,0,"STERN COUNT =0"
LMG98-01,204,9801,00,NULL,0,0,0,0,"STERN COUNT =0"
LMG98-01,204,9801,00,GHAL,19,0,3,0,NULL
LMG98-01,204,9801,00,BBAL,52,0,3,0,NULL
LMG98-01,204,9801,03,SPSK,1,0,1,0,NULL
LMG98-01,204,9801,12,GHAL,1,0,2,0,NULL
LMG98-01,204,9801,12,CAPE,1,0,2,0,NULL
LMG98-01,204,9801,16,WISP,1,0,1,0,NULL
LMG98-01,204,9801,19,CAPE,1,0,1,0,NULL
LMG98-01,204,9801,22,GHAL,1,0,2,0,NULL
LMG98-01,204,9801,28,GHAL,1,0,1,0,NULL
LMG98-01,204,9801,35,BBSP,1,0,1,0,NULL
LMG98-01,204,9801,36,GIPE,1,0,1,0,NULL
LMG98-01,204,9801,38,GHAL,1,0,2,0,NULL
LMG98-01,204,9801,42,WISP,1,0,2,0,NULL
LMG98-01,204,9801,44,BBSP,1,0,1,0,NULL
LMG98-01,204,9801,47,BBSP,1,0,1,0,NULL
LMG98-01,204,9801,49,FAPR,1,0,2,0,NULL
LMG98-01,204,9801,57,WISP,1,0,2,0,NULL
LMG98-01,204,9801,61,WISP,2,0,2,0,NULL
LMG98-01,204,9801,61,BBAL,1,0,1,0,NULL
LMG98-01,204,9801,65,GHAL,2,0,1,0,NULL
LMG98-01,204,9801,74,BBAL,1,0,1,0,NULL
LMG98-01,204,9801,83,HGDO,3,0,5,0,NULL
LMG98-01,204,9801,93,BBAL,3,0,1,0,NULL
LMG98-01,204,9801,96,WISP,2,0,1,0,NULL
LMG98-01,204,9801,97,BBAL,1,0,1,0,NULL
LMG98-01,204,9801,99,GHAL,8,0,3,0,NULL
LMG98-01,204,9801,99,BBAL,3,0,3,0,NULL
LMG98-01,204,9801,99,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,205,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,205,9801,01,GIPE,1,0,1,0,NULL
LMG98-01,205,9801,01,GHAL,1,0,1,0,NULL
LMG98-01,205,9801,02,GHAL,1,0,1,0,NULL
LMG98-01,205,9801,04,BBAL,17,0,3,0,NULL
LMG98-01,205,9801,04,GHAL,12,0,3,0,NULL
LMG98-01,205,9801,04,BBSP,1,0,1,0,NULL
LMG98-01,205,9801,07,GHAL,1,0,1,0,NULL
LMG98-01,205,9801,11,HGDO,2,0,5,0,NULL
LMG98-01,205,9801,16,BBSP,1,0,1,0,NULL
LMG98-01,205,9801,19,BBAL,1,0,1,0,NULL
LMG98-01,205,9801,21,GHAL,3,0,3,0,NULL
LMG98-01,205,9801,23,FAPR,2,0,2,0,NULL
LMG98-01,205,9801,24,BBAL,3,0,1,0,NULL
LMG98-01,205,9801,32,GHAL,1,0,1,0,NULL
LMG98-01,205,9801,34,WISP,1,0,1,0,NULL
LMG98-01,205,9801,36,FAPR,1,0,1,0,NULL
LMG98-01,205,9801,42,GIPE,1,0,1,0,NULL
LMG98-01,205,9801,48,HGDO,30,0,5,0,NULL
LMG98-01,205,9801,51,BBAL,1,0,1,0,NULL
LMG98-01,205,9801,54,FAPR,1,0,1,0,NULL
LMG98-01,205,9801,55,WISP,1,0,1,0,NULL
LMG98-01,205,9801,56,GHAL,1,0,1,0,NULL
LMG98-01,205,9801,57,CAPE,2,0,2,0,NULL
LMG98-01,205,9801,57,BBAL,1,0,1,0,NULL
LMG98-01,205,9801,59,SOFU,1,0,1,0,NULL
LMG98-01,205,9801,63,BBSP,1,0,1,0,NULL
LMG98-01,205,9801,64,CAPE,11,0,2,0,NULL
LMG98-01,205,9801,65,SOFU,1,0,1,0,NULL
LMG98-01,205,9801,70,SOFU,1,0,1,0,NULL
LMG98-01,205,9801,73,FAPR,1,0,1,0,NULL
LMG98-01,205,9801,76,SOFU,2,0,1,0,NULL
LMG98-01,205,9801,78,BBSP,1,0,1,0,NULL
LMG98-01,205,9801,79,WISP,2,0,1,0,NULL
LMG98-01,205,9801,79,BBAL,2,0,2,0,NULL
LMG98-01,205,9801,80,SOFU,1,0,1,0,NULL
LMG98-01,205,9801,81,GHAL,2,0,1,0,NULL
LMG98-01,205,9801,83,BBAL,1,0,1,0,NULL
LMG98-01,205,9801,85,BBAL,2,0,1,0,NULL
LMG98-01,205,9801,86,SOFU,68,0,2,0,NULL
LMG98-01,205,9801,88,SOFU,1,0,1,0,NULL
LMG98-01,205,9801,901,BBSP,1,0,1,0,NULL
LMG98-01,205,9801,92,BBAL,1,0,1,0,NULL
LMG98-01,205,9801,93,SOFU,3,0,2,0,NULL
LMG98-01,205,9801,93,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,206,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,206,9801,01,BBSP,1,0,1,0,NULL
LMG98-01,206,9801,04,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,11,CAPE,16,0,0,0,NULL
LMG98-01,206,9801,12,GHAL,1,0,1,0,NULL
LMG98-01,206,9801,14,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,17,FAPR,2,0,1,0,NULL
LMG98-01,206,9801,22,GIPE,1,0,1,0,NULL
LMG98-01,206,9801,27,SOFU,2,0,1,0,NULL
LMG98-01,206,9801,35,HGDO,18,0,5,0,NULL
LMG98-01,206,9801,37,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,40,HGDO,1,0,5,0,NULL
LMG98-01,206,9801,45,WISP,1,0,1,0,NULL
LMG98-01,206,9801,46,UNPE,1,0,1,0,NULL
LMG98-01,206,9801,50,SOFU,1,0,1,0,NULL
LMG98-01,206,9801,54,WISP,2,0,1,0,NULL
LMG98-01,206,9801,56,SOFU,1,0,1,0,NULL
LMG98-01,206,9801,64,MIWH,1,0,5,0,NULL
LMG98-01,206,9801,67,GIPE,1,0,1,0,NULL
LMG98-01,206,9801,68,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,70,GHAL,1,0,1,0,NULL
LMG98-01,206,9801,71,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,75,GHAL,1,0,1,0,NULL
LMG98-01,206,9801,77,BBAL,1,0,3,0,NULL
LMG98-01,206,9801,79,GHAL,1,0,1,0,NULL
LMG98-01,206,9801,80,SOFU,1,0,1,0,NULL
LMG98-01,206,9801,83,BBAL,1,0,1,0,NULL
LMG98-01,206,9801,83,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,212,9801,00,CAPE,8,0,0,0,NULL
LMG98-01,212,9801,01,BBAL,2,0,2,0,NULL
LMG98-01,212,9801,03,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,04,GHAL,1,0,1,0,NULL
LMG98-01,212,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,08,SOFU,1,0,3,0,NULL
LMG98-01,212,9801,09,GHAL,1,0,1,0,NULL
LMG98-01,212,9801,09,SOFU,2,0,1,0,NULL
LMG98-01,212,9801,10,WISP,1,0,1,0,NULL
LMG98-01,212,9801,10,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,11,SOFU,1,0,1,0,NULL
LMG98-01,212,9801,13,SOFU,2,0,1,0,NULL
LMG98-01,212,9801,13,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,14,CAPE,4,0,1,0,NULL
LMG98-01,212,9801,15,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,18,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,19,SOFU,2,0,1,0,NULL
LMG98-01,212,9801,24,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,25,SOFU,1,0,1,0,NULL
LMG98-01,212,9801,26,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,26,GHAL,1,0,1,0,NULL
LMG98-01,212,9801,27,GHAL,1,0,1,0,NULL
LMG98-01,212,9801,28,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,29,SOFU,1,0,1,0,NULL
LMG98-01,212,9801,33,SOFU,1,0,1,0,NULL
LMG98-01,212,9801,59,BBAL,1,0,1,0,NULL
LMG98-01,212,9801,59,WISP,1,0,1,0,NULL
LMG98-01,212,9801,61,WISP,1,0,1,0,NULL
LMG98-01,212,9801,70,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,217,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,217,9801,00,BBAL,2,0,1,0,NULL
LMG98-01,217,9801,01,BBAL,3,0,1,0,NULL
LMG98-01,217,9801,01,GHAL,1,0,1,0,NULL
LMG98-01,217,9801,01,SOFU,1,0,1,0,NULL
LMG98-01,217,9801,06,NULL,0,0,0,0,"VIS DOWN BELOW 300 METERS"
LMG98-01,217,9801,19,BBAL,1,0,1,0,NULL
LMG98-01,217,9801,22,GHAL,1,0,1,0,NULL
LMG98-01,217,9801,28,GHAL,20,0,3,0,NULL
LMG98-01,217,9801,28,BBAL,16,0,3,0,NULL
LMG98-01,217,9801,49,NULL,0,0,0,0,"VIS DOWN FOG TRANSECT OVER"
LMG98-01,236,9801,00,SOFU,1,0,0,0,NULL
LMG98-01,236,9801,05,HUWH,2,0,5,0,NULL
LMG98-01,236,9801,06,BBAL,1,0,1,0,NULL
LMG98-01,236,9801,14,BBAL,1,0,1,0,NULL
LMG98-01,236,9801,19,NULL,0,0,0,0,"LIMITED VIS FOG TRANSECT OVER"
LMG98-01,246,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,246,9801,23,GIPE,1,0,1,0,NULL
LMG98-01,246,9801,25,SOFU,13,0,2,0,NULL
LMG98-01,246,9801,28,GIPE,1,0,1,0,NULL
LMG98-01,246,9801,29,SNPE,3,0,2,0,NULL
LMG98-01,246,9801,40,SNPE,1,0,2,0,NULL
LMG98-01,246,9801,43,SOFU,1,0,1,0,NULL
LMG98-01,246,9801,46,GIPE,1,0,1,0,NULL
LMG98-01,246,9801,47,ANTE,4,0,1,0,"ALL WHITE FOREHEADS ARTE?"
LMG98-01,246,9801,58,SOFU,2,0,1,0,NULL
LMG98-01,246,9801,59,GIPE,1,0,1,0,NULL
LMG98-01,246,9801,60,BBAL,1,0,0,0,NULL
LMG98-01,251,9801,00,UNWH,1,0,5,0,"POSIBLE BEAKED WHALE"
LMG98-01,251,9801,01,SOFU,1,0,1,0,NULL
LMG98-01,251,9801,08,BBAL,1,0,1,0,NULL
LMG98-01,251,9801,13,WISP,1,0,1,0,NULL
LMG98-01,251,9801,22,BBAL,1,0,1,0,NULL
LMG98-01,251,9801,30,NULL,0,0,0,0,"2 KNOT NET TOW STERN COUNT = 0"
LMG98-01,252,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,252,9801,03,SOFU,1,0,1,0,NULL
LMG98-01,252,9801,07,BBAL,1,0,1,0,NULL
LMG98-01,252,9801,14,SOFU,1,0,2,0,NULL
LMG98-01,252,9801,15,BBAL,1,0,1,0,NULL
LMG98-01,252,9801,15,GHAL,1,0,1,0,NULL
LMG98-01,252,9801,19,SOFU,19,0,2,0,NULL
LMG98-01,252,9801,24,BBAL,1,0,1,0,NULL
LMG98-01,252,9801,31,SOFU,2,0,2,0,NULL
LMG98-01,252,9801,35,SOFU,1,0,1,0,NULL
LMG98-01,252,9801,57,BBAL,1,0,1,0,NULL
LMG98-01,252,9801,60,SPSK,1,0,1,0,NULL
LMG98-01,252,9801,68,BBAL,1,0,1,0,NULL
LMG98-01,252,9801,99,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,253,9801,00,NULL,0,0,0,0,"STERN COUNT = 0"
LMG98-01,253,9801,02,BBAL,1,0,1,0,NULL
LMG98-01,253,9801,12,SOFU,2,0,1,0,NULL
LMG98-01,253,9801,13,BBAL,1,0,1,0,NULL
LMG98-01,253,9801,15,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,17,SOFU,1,0,2,0,NULL
LMG98-01,253,9801,45,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,46,WISP,1,0,2,0,NULL
LMG98-01,253,9801,56,BBAL,1,0,2,0,NULL
LMG98-01,253,9801,60,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,66,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,68,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,72,SOFU,1,0,1,0,NULL
LMG98-01,253,9801,72,BBAL,1,0,1,0,NULL
