studyName,"Cruise Name",Year/Month,"Station Start","Station End","Event Number",Day/Hour/Minute,"Total Time (min)","Ship Speed","Ship Course","Latitude Start","Longitude Start","Latitude End","Longitude End","Wind Speed Start","Wind Direction Start","Wind Speed End","Wind Direction End","Sea State","Salinity (PSU)","Fluorometry (mg/m³)",Habitat,"Ice Cover","Ice Type","Ice Color","Depth (m)",Notes
PD94-01,9401,9401,400.060,400.080,437,311825,NULL,7.2,NULL,6604.938,6746.388,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.100,400.120,452,11143,NULL,8.7,NULL,6552.762,6816.950,6545.051,6835.676,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.100,400.120,453,11217,NULL,8.0,NULL,6549.624,6824.950,6541.508,6844.288,NULL,NULL,NULL,NULL,0,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.120,400.140,461,11525,NULL,8.5,NULL,6545.051,6835.676,6537.413,6853.917,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.120,400.140,462,11600,NULL,8.7,NULL,6541.508,6844.288,6537.413,6853.917,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.140,400.160,470,11925,NULL,8.5,NULL,6537.413,6853.917,6529.739,6912.400,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.160,400.180,481,21220,NULL,8.2,NULL,6529.739,6912.400,6522.031,6930.133,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.160,400.180,482,21253,NULL,8.4,NULL,6526.355,6919.832,6518.898,6937.305,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.180,400.200,492,21644,NULL,8.8,NULL,6522.031,6930.133,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,400.180,400.200,493,21716,NULL,8.2,NULL,6518.898,6937.305,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.200,300.180,507,31208,NULL,8.0,NULL,6551.008,7122.698,6558.907,7104.954,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.200,300.180,508,31242,NULL,8.4,NULL,6554.165,7115.135,6602.116,7057.544,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.180,300.160,516,31628,NULL,7.4,NULL,6558.907,7104.954,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.180,300.160,517,31703,NULL,7.8,NULL,6602.116,7057.544,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.140,300.120,533,41241,NULL,9.4,NULL,6614.739,7028.976,6622.517,7010.518,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.140,300.120,535,41314,NULL,10.6,NULL,6618.832,7018.692,6625.639,7002.694,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.120,300.100,543,41715,NULL,8.0,NULL,6622.517,7010.518,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.120,300.100,544,41749,NULL,7.8,NULL,6625.639,7002.694,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.080,300.060,556,6933,NULL,9.7,NULL,6638.004,6933.615,6645.807,6914.264,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.080,300.060,559,61025,NULL,9.7,NULL,6641.559,6924.713,6649.586,6904.731,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.060,300.040,567,61302,NULL,9.8,NULL,6645.807,6914.264,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD94-01,9401,9401,300.060,300.040,569,61336,NULL,10.4,NULL,6649.586,6904.731,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,NULL,NULL
PD95-01,9501,9501,4.000,5.000,0,72122,20,6.7,NULL,6448.143,6406.880,6446.325,6409.127,NULL,NULL,NULL,NULL,2,NULL,NULL,2,1,2,0,84,Station:
PD95-01,9501,9501,600.165,600.160,0,101657,15,11.5,NULL,6410.758,6620.116,6412.640,6616.179,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,623.920,624.033,136,72019,20,6.5,NULL,6448.391,6357.052,6448.561,6403.627,NULL,NULL,NULL,NULL,2,NULL,NULL,2,1,3,0,64,"Start station=E.  End station 200M from station 3."
PD95-01,9501,9501,621.105,621.037,138,72107,20,6.0,NULL,6448.507,6403.302,6448.143,6406.880,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,73,NULL
PD95-01,9501,9501,621.508,622.043,139,72142,20,6.2,NULL,6446.325,6409.127,6526.929,6414.025,NULL,NULL,NULL,NULL,4,NULL,NULL,2,2,3,0,0,"From station 6 to station 8, passing through station 7 at minute 7."
PD95-01,9501,9501,500.065,500.075,153,81852,30,10.2,NULL,6526.929,6614.025,6523.487,6622.301,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,303,"Course = 31"
PD95-01,9501,9501,500.085,500.095,161,82350,30,10.0,NULL,6519.568,6632.532,6516.006,6641.640,NULL,NULL,NULL,NULL,5,NULL,NULL,2,1,3,0,445,NULL
PD95-01,9501,9501,500.105,500.115,171,90730,30,10.2,NULL,6512.221,6651.459,6508.452,6700.482,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,1,621,NULL
PD95-01,9501,9501,500.125,500.135,179,91140,30,9.6,NULL,6504.904,6709.718,6501.450,6717.954,NULL,NULL,NULL,NULL,6,NULL,NULL,2,2,3,1,364,NULL
PD95-01,9501,9501,500.145,500.155,187,91527,30,9.8,NULL,6457.403,6727.875,6454.106,6735.830,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,324,NULL
PD95-01,9501,9501,500.160,500.165,196,91924,15,8.0,NULL,6450.550,6741.617,6449.874,6746.123,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,304,NULL
PD95-01,9501,9501,500.165,500.175,197,91939,30,9.0,NULL,6449.874,6746.123,6446.772,6754.097,NULL,NULL,NULL,NULL,7,NULL,NULL,0,0,0,0,332,NULL
PD95-01,9501,9501,500.175,500.180,199,92009,20,9.6,NULL,6446.772,6754.097,6444.458,6759.001,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,363,NULL
PD95-01,9501,9501,500.085,500.095,206,92344,30,9.5,NULL,6442.267,6804.180,6439.052,6811.730,NULL,NULL,NULL,NULL,7,NULL,NULL,0,0,0,0,350,NULL
PD95-01,9501,9501,500.095,500.200,208,100014,15,9.0,NULL,6439.052,6811.730,6436.922,6816.933,NULL,NULL,NULL,NULL,7,NULL,NULL,0,0,0,0,1415,NULL
PD95-01,9501,9501,500.200,600.200,215,100405,30,10.7,NULL,6435.385,6817.967,6431.705,6809.540,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,"Running transect BEGINning at station 500.200 and eventually running to 600.200.  Event numbers 215 through 225.  Depth for this and following events will be 2000+ if 2000.0 is indicated on computer."
PD95-01,9501,9501,500.200,600.200,216,100435,30,10.0,NULL,6431.705,6809.540,6427.799,6801.111,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,"depth = 2000+"
PD95-01,9501,9501,500.200,600.200,217,100505,30,9.9,NULL,6427.799,6801.111,6424.302,6753.123,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,218,100535,30,10.0,NULL,6424.302,6753.123,6420.876,6744.649,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,219,100605,30,10.0,NULL,6420.876,6744.649,6417.344,6736.889,NULL,NULL,NULL,NULL,5,NULL,NULL,2,1,2,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,220,100635,30,10.1,NULL,6417.344,6736.889,6413.645,6728.942,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,221,100705,30,10.0,NULL,6410.020,6728.942,6410.020,6721.079,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,222,100735,30,9.9,NULL,6410.020,6721.079,6406.411,6713.453,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,223,100805,30,9.7,NULL,6406.411,6713.453,6359.386,6656.004,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,500.200,600.200,224,100835,30,9.9,NULL,6402.751,6704.764,6359.386,6656.004,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,1351,"depth may not be accurate.  May be 2000+"
PD95-01,9501,9501,500.200,600.200,225,100905,15,9.9,NULL,6359.386,6656.004,6358.151,6651.055,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,600.200,600.195,232,101223,15,9.0,NULL,6357.757,6650.797,6359.655,6646.740,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,2000,DEPTH=2000+
PD95-01,9501,9501,600.195,600.185,233,101238,30,10.5,NULL,6359.655,6646.740,6403.665,6638.470,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,600.185,600.180,235,101308,15,10.5,NULL,6403.665,6638.470,6405.636,6634.327,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,2000,NULL
PD95-01,9501,9501,600.180,600.175,242,101612,15,10.2,NULL,6405.156,6632.593,6407.287,6628.651,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,1633,NULL
PD95-01,9501,9501,600.175,600.165,243,101627,30,10.6,NULL,6407.287,6628.651,6410.758,6620.116,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,476,NULL
PD95-01,9501,9501,600.160,600.155,251,102013,15,9.5,NULL,6412.534,6613.336,6414.784,6610.142,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,423,NULL
PD95-01,9501,9501,600.155,600.145,252,102029,30,10.1,NULL,6414.784,6610.142,6418.360,6602.001,NULL,NULL,NULL,NULL,6,NULL,NULL,1,1,3,0,0,NULL
PD95-01,9501,9501,600.145,600.140,254,102059,15,10.0,NULL,6418.360,6602.001,6420.085,6557.493,NULL,NULL,NULL,NULL,7,NULL,NULL,1,1,3,0,392,NULL
PD95-01,9501,9501,600.140,600.135,262,110127,15,9.0,NULL,6419.860,6556.614,6421.886,6553.155,NULL,NULL,NULL,NULL,7,NULL,NULL,1,1,3,0,317,NULL
PD95-01,9501,9501,600.135,600.125,265,110142,30,10.0,NULL,6421.886,6553.155,6425.152,6544.699,NULL,NULL,NULL,NULL,7,NULL,NULL,1,1,3,0,0,NULL
PD95-01,9501,9501,600.125,600.120,266,110212,15,9.3,NULL,6425.152,6544.699,6426.781,6540.870,NULL,NULL,NULL,NULL,8,NULL,NULL,1,1,3,0,0,NULL
PD95-01,9501,9501,600.060,600.055,268,110647,15,9.9,NULL,6449.023,6443.118,6451.178,6440.530,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,167,"Note:  slight SW curve to transect, not completely straight in order to stay very clear of Buff Island."
PD95-01,9501,9501,600.055,600.045,269,110702,30,9.3,NULL,6451.178,6440.530,6454.207,6431.573,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,259,NULL
PD95-01,9501,9501,600.045,600.040,270,110732,15,10.3,NULL,6454.207,6431.573,6455.410,6426.470,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,669,NULL
PD95-01,9501,9501,600.040,600.045,277,111206,15,8.5,NULL,6455.698,6423.796,6453.959,6428.653,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,708,"approaching shelf edge"
PD95-01,9501,9501,600.045,600.055,278,111221,30,10.1,NULL,6453.959,6428.653,6450.839,6438.295,NULL,NULL,NULL,NULL,6,NULL,NULL,0,0,0,0,571,NULL
PD95-01,9501,9501,600.055,600.065,279,111251,30,10.6,NULL,6450.839,6438.295,6447.129,6448.483,NULL,NULL,NULL,NULL,5,NULL,NULL,2,1,3,0,140,NULL
PD95-01,9501,9501,600.065,600.075,280,111321,30,10.4,NULL,6447.129,6448.483,6443.750,6456.148,NULL,NULL,NULL,NULL,6,NULL,NULL,1,1,3,0,311,NULL
PD95-01,9501,9501,600.075,600.080,283,111351,15,10.7,NULL,6443.750,6456.148,6442.075,6500.851,NULL,NULL,NULL,NULL,6,NULL,NULL,1,1,3,0,416,NULL
PD95-01,9501,9501,600.080,600.085,291,111829,15,10.0,NULL,6441.717,6501.822,6440.248,6506.085,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,504,"initial speed 6.9knots and increasing to 10knots"
PD95-01,9501,9501,600.085,600.095,292,111844,30,9.3,NULL,6440.248,6506.085,6436.765,6514.295,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,550,"depth is an approximation"
PD95-01,9501,9501,600.095,600.100,294,111914,15,8.7,NULL,6436.765,6514.295,6435.195,6518.693,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,573,NULL
PD95-01,9501,9501,600.100,600.105,301,112250,15,10.3,NULL,6434.052,6522.365,6432.372,6526.138,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,619,"by minute 5, ship is cruising at 10.3 knots. initial speed is 4.6k"
PD95-01,9501,9501,600.105,600.115,302,112305,30,10.5,NULL,6432.372,6526.138,6428.787,6534.648,NULL,NULL,NULL,NULL,5,NULL,NULL,3,2,2,0,616,"both floes and brash ice in area"
PD95-01,9501,9501,600.115,600.120,304,112335,15,10.6,NULL,6428.787,6534.648,6427.283,6538.956,NULL,NULL,NULL,NULL,5,NULL,NULL,1,1,3,0,538,NULL
PD95-01,9501,9501,625.033,624.859,315,121537,15,6.0,NULL,6448.406,6356.636,6449.096,6359.685,NULL,NULL,NULL,NULL,3,NULL,NULL,3,1,2,0,80,"START-NEAR SHORE PICKET LINE, EVENTS 315-319, pp.53-57.  SEE MAP    RAY SMITH.  TRANSIT BEGINS BETWEEN CORM ISL. AND POINT 010.115 AND  RUNS THROUGH STATIONS E,D,F,4,5,6,7, AND ENDS AT STATION 8."
PD95-01,9501,9501,622.270,622.034,316,121552,15,6.6,NULL,6449.096,6359.685,6448.736,6403.241,NULL,NULL,NULL,NULL,5,NULL,NULL,2,1,3,0,354,"NEAR SHORE PICKET LINE"
PD95-01,9501,9501,621.017,621.037,317,121607,15,6.9,NULL,6448.736,6403.241,6448.101,6406.942,NULL,NULL,NULL,NULL,4,NULL,NULL,2,1,3,0,80,"NEAR SHORE PICKET LINE"
PD95-01,9501,9501,619.937,620.039,318,121622,15,7.3,NULL,6448.101,6406.942,6446.614,6408.979,NULL,NULL,NULL,NULL,4,NULL,NULL,2,1,3,0,91,"NEAR SHORE PICKET LINE"
PD95-01,9501,9501,621.468,621.042,319,121637,15,7.4,NULL,6446.614,6408.979,6444.954,6407.817,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,125,"NEAR SHORE PICKET LINE.  END"
PD95-01,9501,9501,620.746,621.050,320,121850,30,6.0,NULL,6444.093,6416.115,6447.331,6416.525,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,3,0,64,"10KM PICKET LINE AROUND PALMER.  START.  EVENTS 320-324, pp.58-62. SEE RAY SMITH'S MAP."
PD95-01,9501,9501,616.061,616.046,321,121920,30,7.4,NULL,6447.331,6416.525,6450.120,6412.187,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,160,"10KM PICKET LINE."
PD95-01,9501,9501,614.382,614.040,322,121950,30,7.0,NULL,6450.123,6412.187,6451.487,6405.750,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,472,"10KM PICKET LINE"
PD95-01,9501,9501,615.742,616.035,323,122020,30,6.5,NULL,6451.484,6405.750,6450.980,6358.738,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,323,"10 KM PICKET LINE"
PD95-01,9501,9501,620.120,620.031,324,122050,30,6.9,NULL,6450.980,6358.738,6448.720,6353.502,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,470,"10KM PICKET LINE.  END"
PD95-01,9501,9501,621.050,620.606,326,130815,30,6.5,NULL,6444.238,6416.086,6447.226,6416.794,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,90,"START. 10KM PICKET LINE AROUND PALMER.  SEE MAP-R. SMITH"
PD95-01,9501,9501,616.047,616.324,327,130845,30,6.4,NULL,6447.226,6416.794,6449.824,6413.493,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,141,"10KM PICKET LINE"
PD95-01,9501,9501,614.041,614.126,328,130915,30,6.0,NULL,6449.824,6413.493,6451.470,6407.660,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,402,"10KM PICKET LINE"
PD95-01,9501,9501,615.036,614.757,329,130945,30,5.9,NULL,6451.470,6407.660,6451.425,6400.716,NULL,NULL,NULL,NULL,5,NULL,NULL,0,0,0,0,395,"10KM PICKET LINE"
PD95-01,9501,9501,619.032,618.524,330,131015,45,6.7,NULL,6451.425,6400.716,6449.004,6358.510,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,330,"END. 10KM PICKET LINE AROUND PALMER"
PD95-01,9501,9501,625.030,625.028,331,131112,30,6.0,NULL,6449.152,6354.057,6450.939,6358.747,NULL,NULL,NULL,NULL,2,NULL,NULL,2,1,3,0,76,"START.  RUNNING HALF OF 10 KM PICKET LINE AROUND PALMER"
PD95-01,9501,9501,620.031,620.260,332,131142,30,5.1,NULL,6450.939,6358.747,6451.648,6404.919,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,475,"HALF OF 10KM PICKET LINE"
PD95-01,9501,9501,616.034,616.068,333,131212,15,7.0,NULL,6451.648,6404.919,6451.284,6409.109,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,284,"END. HALF OF 10KM PICKET LINE AROUND PALMER"
PD95-01,9501,9501,626.030,625.916,350,131900,24,6.0,NULL,6448.931,6353.220,6450.670,6357.060,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,3,0,420,"10KM PICKET LINE.  START"
PD95-01,9501,9501,621.030,621.369,351,131924,30,6.0,NULL,6450.670,6357.060,6451.567,6402.999,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,430,"10KM PICKET LINE"
PD95-01,9501,9501,617.033,617.052,352,131954,27,6.0,NULL,6451.567,6402.999,6451.209,6409.076,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,255,"10KM PICKET LINE"
PD95-01,9501,9501,614.037,614.451,353,132021,28,6.0,NULL,6451.209,6409.076,6449.477,6414.183,NULL,NULL,NULL,NULL,1,NULL,NULL,0,0,0,0,434,"10KM PICKET LINE"
PD95-01,9501,9501,614.042,614.181,354,132049,29,6.0,NULL,6449.477,6414.183,6446.856,6416.803,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,3,0,394,"10KM PICKET LINE"
PD95-01,9501,9501,616.047,616.464,355,132118,27,6.0,NULL,6446.856,6416.803,6448.802,6408.998,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,3,0,0,"10KM PICKET LINE--END"
PD95-01,9501,9501,618.040,617.864,359,140930,15,5.4,NULL,6448.802,6408.998,6449.173,6405.992,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,78,NULL
PD95-01,9501,9501,619.038,618.905,360,140945,15,5.4,NULL,6449.173,6405.992,6449.484,6403.224,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,10000,NULL
PD95-01,9501,9501,620.036,619.905,363,141000,15,5.4,NULL,6449.484,6403.224,6450.290,6400.705,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,611,NULL
PD95-01,9501,9501,620.033,620.079,364,141015,18,5.4,NULL,6450.290,6400.705,6451.386,6357.951,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,390,NULL
PD95-01,9501,9501,620.030,619.965,365,141035,15,5.4,NULL,6451.386,6357.951,6452.363,6359.881,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,450,NULL
PD95-01,9501,9501,620.030,620.009,368,141050,15,5.0,NULL,6452.303,6359.881,6451.436,6402.271,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,316,NULL
PD95-01,9501,9501,618.033,617.660,370,141105,15,5.0,NULL,6451.436,6402.271,6450.620,6404.419,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,242,NULL
PD95-01,9501,9501,618.035,617.692,372,141120,15,5.0,NULL,6450.620,6404.419,6449.794,6406.517,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,457,NULL
PD95-01,9501,9501,618.037,617.762,373,141135,15,5.4,NULL,6449.794,6406.517,6449.999,6409.115,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,607,NULL
PD95-01,9501,9501,616.038,616.126,374,141150,15,5.4,NULL,6449.999,6409.115,6449.808,6411.303,NULL,NULL,NULL,NULL,2,NULL,NULL,0,0,0,0,121,NULL
PD95-01,9501,9501,615.040,615.257,378,141208,15,5.1,NULL,6449.808,6411.303,6450.770,6409.020,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,540,NULL
PD95-01,9501,9501,615.038,615.098,381,141318,15,5.4,NULL,6450.710,6409.177,6451.546,6406.530,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,609,NULL
PD95-01,9501,9501,615.035,615.299,384,141333,15,5.4,NULL,6451.546,6406.530,6452.334,6404.291,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,332,NULL
PD95-01,9501,9501,615.033,615.354,385,141348,15,5.0,NULL,6452.334,6404.291,6453.218,6402.076,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,78,"depth went to 302 BY END OF TRANSECT"
PD95-01,9501,9501,615.030,615.260,388,141403,15,5.6,NULL,6453.218,6402.076,6454.293,6403.782,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,159,NULL
PD95-01,9501,9501,613.030,612.870,389,141418,15,5.4,NULL,6454.293,6403.782,6453.500,6405.853,NULL,NULL,NULL,NULL,3,NULL,NULL,2,1,2,0,208,NULL
PD95-01,9501,9501,613.032,612.910,391,141433,15,5.1,NULL,6453.500,6405.853,6452.599,6407.936,NULL,NULL,NULL,NULL,3,NULL,NULL,3,1,2,0,83,NULL
PD95-01,9501,9501,613.035,613.094,392,141448,15,5.1,NULL,6452.599,6407.936,6451.777,6410.316,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,347,NULL
PD95-01,9501,9501,613.037,613.012,394,141503,20,5.1,NULL,6451.777,6410.316,6450.860,6413.368,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,552,NULL
PD95-01,9501,9501,613.040,612.778,396,141523,15,5.0,NULL,6450.860,6413.368,6451.703,6415.138,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,690,NULL
PD95-01,9501,9501,610.040,610.443,398,141538,15,5.4,NULL,6451.703,6415.138,6452.556,6413.900,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,666,NULL
PD95-01,9501,9501,610.038,610.466,400,141553,18,5.0,NULL,6452.556,6413.900,6453.658,6411.101,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,802,NULL
PD95-01,9501,9501,610.035,610.168,403,141710,18,5.0,NULL,6453.681,6410.658,6454.417,6408.126,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,790,NULL
PD95-01,9501,9501,610.032,610.346,405,141725,15,5.2,NULL,6454.477,6408.126,6455.364,6405.897,NULL,NULL,NULL,NULL,4,NULL,NULL,0,0,0,0,492,NULL
PD95-01,9501,9501,610.030,610.222,408,141740,15,5.0,NULL,6455.364,6405.897,6456.323,6407.656,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,344,NULL
PD95-01,9501,9501,608.030,608.030,410,141755,15,5.0,NULL,6456.323,6407.656,6455.478,6409.400,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,752,NULL
PD95-01,9501,9501,608.032,608.272,411,141810,15,5.1,NULL,6455.478,6409.400,6454.447,6410.966,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,1200,NULL
PD95-01,9501,9501,609.034,608.895,412,141825,15,5.1,NULL,6454.447,6410.960,6453.727,6413.296,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,935,NULL
PD95-01,9501,9501,609.036,608.771,414,141840,22,5.1,NULL,6453.727,6413.296,6452.860,6417.440,NULL,NULL,NULL,NULL,3,NULL,NULL,2,1,3,0,828,NULL
PD95-01,9501,9501,608.040,607.761,416,141902,18,5.0,NULL,6452.860,6417.440,6453.847,6419.277,NULL,NULL,NULL,NULL,3,NULL,NULL,1,2,3,0,563,NULL
PD95-01,9501,9501,606.040,605.516,417,141920,15,5.1,NULL,6453.847,6419.277,6454.656,6417.357,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,675,NULL
PD95-01,9501,9501,605.038,605.245,420,141935,15,5.4,NULL,6454.656,6417.357,6455.574,6414.766,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,1266,NULL
PD95-01,9501,9501,605.035,605.334,423,141950,15,5.5,NULL,6455.574,6414.766,6456.537,6412.801,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,1404,NULL
PD95-01,9501,9501,605.033,604.779,426,142107,14,5.3,NULL,6456.658,6412.898,6457.357,6409.710,NULL,NULL,NULL,NULL,3,NULL,NULL,1,1,3,0,547,NULL
PD95-01,9501,9501,605.030,605.455,429,142121,14,5.0,NULL,6457.357,6409.710,6458.268,6411.756,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,540,NULL
PD95-01,9501,9501,603.030,603.109,431,142136,15,5.3,NULL,6458.268,6411.756,6457.480,6413.810,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,3,0,435,NULL
PD95-01,9501,9501,603.032,603.194,432,142151,15,5.0,NULL,6457.480,6413.810,6456.619,6415.664,NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,0,0,636,NULL
PD95-01,9501,9501,603.034,603.469,433,142206,15,5.0,NULL,6456.619,6415.664,6555.708,6418.074,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,978,NULL
PD95-01,9501,9501,603.037,603.497,435,142221,20,5.0,NULL,6555.708,6418.074,6454.758,6421.335,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,3,0,1404,NULL
